gene_id,gene_nr,tagm_location,tagm_location,,,
TGME49_216590,216590,nucleus - chromatin,nucleus - chromatin,,,
TGME49_275480,275480,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_218410,218410,60S ribosome,60S ribosome,,,
TGME49_262620,262620,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_283780,283780,cytosol,cytosol,,,
TGME49_321450,321450,nucleus - chromatin,nucleolus,,,
TGME49_292280,292280,PM - peripheral 1,PM - peripheral 1,,,
TGME49_301450,301450,Golgi,Golgi,,,
TGME49_232180,232180,ER 1,ER 1,,,
TGME49_248340,248340,nucleus - chromatin,nucleus - chromatin,,,
TGME49_240890,240890,cytosol,cytosol,,,
TGME49_230690,230690,IMC,IMC,,,
TGME49_297060,297060,cytosol,cytosol,,,
TGME49_320300,320300,nucleus - chromatin,nucleus - chromatin,,,
TGME49_219170,219170,IMC,IMC,,,
TGME49_247510,247510,cytosol,nucleus - chromatin,,,
TGME49_230850,230850,IMC,IMC,,,
TGME49_214490,214490,cytosol,cytosol,,,
TGME49_277720,277720,rhoptries 1,rhoptries 1,,,
TGME49_266060,266060,cytosol,cytosol,,,
TGME49_213900,213900,nucleus - chromatin,nucleus - chromatin,,,
TGME49_249670,249670,endomembrane vesicles,endomembrane vesicles,,,
TGME49_313480,313480,apical 2,apical 2,,,
TGME49_320230,320230,PM - peripheral 1,PM - peripheral 1,,,
TGME49_259550,259550,cytosol,cytosol,,,
TGME49_289580,289580,ER 1,ER 1,,,
TGME49_289570,289570,ER 1,ER 1,,,
TGME49_293630,293630,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_252340,252340,ER 1,ER 1,,,
TGME49_298630,298630,Golgi,Golgi,,,
TGME49_286120,286120,cytosol,cytosol,,,
TGME49_242790,242790,unknown,apical 2,,,
TGME49_266760,266760,nucleus - chromatin,PM - peripheral 2,,,
TGME49_221470,221470,cytosol,cytosol,,,
TGME49_208830,208830,dense granules,dense granules,,,
TGME49_257680,257680,IMC,IMC,,,
TGME49_298020,298020,nucleus - chromatin,nucleus - chromatin,,,
TGME49_311220,311220,Golgi,Golgi,,,
TGME49_263580,263580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_310790,310790,ER 2,ER 2,,,
TGME49_254420,254420,unknown,unknown,,,
TGME49_294790,294790,rhoptries 2,rhoptries 2,,,
TGME49_232250,232250,cytosol,cytosol,,,
TGME49_200240,200240,micronemes,micronemes,,,
TGME49_246580,246580,ER 1,ER 1,,,
TGME49_228770,228770,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_224900,224900,unknown,mitochondrion - soluble,,,
TGME49_232340,232340,cytosol,cytosol,,,
TGME49_310630,310630,ER 1,ER 1,,,
TGME49_286920,286920,nucleus - chromatin,nucleus - chromatin,,,
TGME49_227800,227800,nucleus - chromatin,nucleus - chromatin,,,
TGME49_267330,267330,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_318710,318710,nucleus - chromatin,nucleus - chromatin,,,
TGME49_220860,220860,nucleus - chromatin,nucleus - chromatin,,,
TGME49_268950,268950,cytosol,cytosol,,,
TGME49_207830,207830,PM - peripheral 2,PM - peripheral 2,,,
TGME49_209150,209150,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_251540,251540,dense granules,dense granules,,,
TGME49_320630,320630,dense granules,dense granules,,,
TGME49_209260,209260,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_269960,269960,dense granules,PM - peripheral 2,,,
TGME49_260630,260630,ER 1,ER 1,,,
TGME49_213870,213870,cytosol,cytosol,,,
TGME49_231070,231070,IMC,IMC,,,
TGME49_271440,271440,nucleus - chromatin,nucleus - chromatin,,,
TGME49_217530,217530,dense granules,dense granules,,,
TGME49_225870,225870,nucleus - chromatin,nucleus - chromatin,,,
TGME49_311090,311090,cytosol,cytosol,,,
TGME49_269920,269920,dense granules,dense granules,,,
TGME49_246550,246550,rhoptries 2,rhoptries 2,,,
TGME49_305590,305590,rhoptries 2,rhoptries 2,,,
TGME49_248880,248880,PM - integral,Golgi,,,
TGME49_208560,208560,apicoplast,apicoplast,,,
TGME49_253170,253170,Golgi,Golgi,,,
TGME49_274060,274060,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_291980,291980,nucleus - chromatin,nucleus - chromatin,,,
TGME49_214350,214350,unknown,cytosol,,,
TGME49_229360,229360,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_289380,289380,dense granules,dense granules,,,
TGME49_319350,319350,PM - peripheral 1,PM - peripheral 1,,,
TGME49_253730,253730,cytosol,cytosol,,,
TGME49_249170,249170,Golgi,Golgi,,,
TGME49_314500,314500,Golgi,PM - peripheral 2,,,
TGME49_309730,309730,cytosol,cytosol,,,
TGME49_245670,245670,apicoplast,apicoplast,,,
TGME49_247450,247450,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_202200,202200,rhoptries 1,rhoptries 1,,,
TGME49_310030,310030,unknown,unknown,,,
TGME49_271060,271060,Golgi,Golgi,,,
TGME49_258770,258770,unknown,Golgi,,,
TGME49_218960,218960,nucleus - chromatin,nucleus - chromatin,,,
TGME49_236540,236540,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_209600,209600,cytosol,cytosol,,,
TGME49_258826,258826,ER 1,ER 1,,,
TGME49_247220,247220,dense granules,dense granules,,,
TGME49_233810,233810,ER 1,ER 1,,,
TGME49_211440,211440,apicoplast,apicoplast,,,
TGME49_203240,203240,ER 1,ER 1,,,
TGME49_280490,280490,cytosol,cytosol,,,
TGME49_256770,256770,73.351958,0.9999999,62.9755104214077,,
TGME49_252510,252510,nucleus - chromatin,nucleus - chromatin,,,
TGME49_290200,290200,unknown,unknown,,,
TGME49_237500,237500,dense granules,dense granules,,,
TGME49_205510,205510,unknown,cytosol,,,
TGME49_229630,229630,nucleus - chromatin,ER 1,,,
TGME49_234360,234360,unknown,nucleus - chromatin,,,
TGME49_239100,239100,40S ribosome,40S ribosome,,,
TGME49_288680,288680,nucleus - chromatin,nucleus - chromatin,,,
TGME49_263130,263130,unknown,cytosol,,,
TGME49_215430,215430,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_262400,262400,dense granules,dense granules,,,
TGME49_254390,254390,PM - peripheral 2,Golgi,,,
TGME49_232280,232280,PM - peripheral 1,PM - peripheral 1,,,
TGME49_229750,229750,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_210790,210790,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_263730,263730,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_205360,205360,rhoptries 1,rhoptries 1,,,
TGME49_213670,213670,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_221180,221180,micronemes,micronemes,,,
TGME49_244530,244530,dense granules,dense granules,,,
TGME49_288750,288750,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_226660,226660,nucleus - chromatin,nucleus - chromatin,,,
TGME49_280370,280370,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_242020,242020,ER 1,ER 1,,,
TGME49_230410,230410,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_295850,295850,apical 2,apical 2,,,
TGME49_293690,293690,cytosol,cytosol,,,
TGME49_223940,223940,IMC,IMC,,,
TGME49_248120,248120,nucleus - chromatin,nucleus - chromatin,,,
TGME49_313010,313010,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_216680,216680,ER 1,ER 1,,,
TGME49_287270,287270,apicoplast,apicoplast,,,
TGME49_309752,309752,71.278295,1,29.6261791274488,,
TGME49_251500,251500,62.707962,0.8991326,47.7816218669817,,
TGME49_212220,212220,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_201400,201400,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_301180,301180,PM - peripheral 1,PM - peripheral 1,,,
TGME49_226410,226410,cytosol,cytosol,,,
TGME49_283550,283550,nucleus - chromatin,nucleus - chromatin,,,
TGME49_297520,297520,dense granules,PM - peripheral 2,,,
TGME49_299810,299810,cytosol,cytosol,,,
TGME49_225320,225320,rhoptries 2,rhoptries 2,,,
TGME49_242330,242330,40S ribosome,40S ribosome,,,
TGME49_265310,265310,unknown,unknown,,,
TGME49_222360,222360,ER 1,ER 1,,,
TGME49_223040,223040,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_301170,301170,PM - peripheral 1,PM - peripheral 1,,,
TGME49_288040,288040,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_205580,205580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291930,291930,cytosol,cytosol,,,
TGME49_236860,236860,rhoptries 2,rhoptries 2,,,
TGME49_310950,310950,nucleus - chromatin,nucleus - chromatin,,,
TGME49_315410,315410,PM - peripheral 1,PM - peripheral 1,,,
TGME49_218780,218780,unknown,cytosol,,,
TGME49_264830,264830,cytosol,nucleus - chromatin,,,
TGME49_276170,276170,cytosol,cytosol,,,
TGME49_267580,267580,nucleus - chromatin,nucleus - chromatin,,,
TGME49_222910,222910,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_294710,294710,nucleus - non-chromatin,19S proteasome,,,
TGME49_211030,211030,cytosol,cytosol,,,
TGME49_214210,214210,cytosol,cytosol,,,
TGME49_243690,243690,rhoptries 2,rhoptries 2,,,
TGME49_219550,219550,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_309760,309760,dense granules,dense granules,,,
TGME49_212090,212090,PM - peripheral 2,PM - peripheral 2,,,
TGME49_308020,308020,PM - peripheral 1,PM - peripheral 1,,,
TGME49_205340,205340,40S ribosome,40S ribosome,,,
TGME49_239490,239490,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_308860,308860,apical 1,apical 1,,,
TGME49_233100,233100,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_225125,225125,nucleolus,nucleus - non-chromatin,,,
TGME49_210840,210840,cytosol,cytosol,,,
TGME49_311430,311430,nucleolus,nucleolus,,,
TGME49_224980,224980,cytosol,nucleus - chromatin,,,
TGME49_226000,226000,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_237280,237280,nucleus - chromatin,PM - peripheral 2,,,
TGME49_261440,261440,rhoptries 2,rhoptries 2,,,
TGME49_265330,265330,unknown,nucleus - chromatin,,,
TGME49_227900,227900,nucleus - chromatin,nucleus - chromatin,,,
TGME49_229490,229490,ER 1,ER 1,,,
TGME49_239890,239890,PM - peripheral 1,PM - peripheral 1,,,
TGME49_311920,311920,nucleus - chromatin,PM - peripheral 2,,,
TGME49_312860,312860,Golgi,Golgi,,,
TGME49_267430,267430,ER 1,ER 1,,,
TGME49_293590,293590,apicoplast,apicoplast,,,
TGME49_309570,309570,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_277240,277240,dense granules,dense granules,,,
TGME49_205700,205700,cytosol,cytosol,,,
TGME49_244110,244110,cytosol,cytosol,,,
TGME49_291600,291600,endomembrane vesicles,endomembrane vesicles,,,
TGME49_214770,214770,unknown,unknown,,,
TGME49_241170,241170,nucleus - chromatin,nucleus - chromatin,,,
TGME49_237250,237250,Golgi,Golgi,,,
TGME49_235970,235970,unknown,cytosol,,,
TGME49_277500,277500,19S proteasome,19S proteasome,,,
TGME49_294250,294250,unknown,ER 1,,,
TGME49_320050,320050,cytosol,cytosol,,,
TGME49_293000,293000,nucleus - chromatin,nucleus - chromatin,,,
TGME49_217740,217740,apicoplast,apicoplast,,,
TGME49_312150,312150,rhoptries 2,rhoptries 2,,,
TGME49_209500,209500,nucleus - chromatin,nucleus - chromatin,,,
TGME49_230140,230140,nucleus - chromatin,PM - peripheral 2,,,
TGME49_267550,267550,cytosol,cytosol,,,
TGME49_314750,314750,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_220360,220360,nucleus - chromatin,PM - peripheral 2,,,
TGME49_263850,263850,cytosol,cytosol,,,
TGME49_271270,271270,rhoptries 2,rhoptries 2,,,
TGME49_213280,213280,PM - peripheral 1,PM - peripheral 1,,,
TGME49_214080,214080,rhoptries 1,rhoptries 1,,,
TGME49_255340,255340,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_222160,222160,cytosol,cytosol,,,
TGME49_289000,289000,apicoplast,apicoplast,,,
TGME49_275802,275802,cytosol,nucleus - chromatin,,,
TGME49_297430,297430,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_261850,261850,apicoplast,apicoplast,,,
TGME49_286630,286630,apicoplast,apicoplast,,,
TGME49_231000,231000,PM - integral,Golgi,,,
TGME49_202530,202530,cytosol,cytosol,,,
TGME49_214880,214880,apical 1,apical 1,,,
TGME49_257430,257430,apical 1,apical 1,,,
TGME49_204080,204080,endomembrane vesicles,endomembrane vesicles,,,
TGME49_233010,233010,unknown,unknown,,,
TGME49_225310,225310,unknown,unknown,,,
TGME49_271888,271888,unknown,ER 1,,,
TGME49_314740,314740,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_253820,253820,cytosol,cytosol,,,
TGME49_260170,260170,unknown,mitochondrion - soluble,,,
TGME49_240980,240980,cytosol,cytosol,,,
TGME49_233520,233520,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_306650,306650,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_293510,293510,nucleus - chromatin,nucleus - chromatin,,,
TGME49_316310,316310,cytosol,cytosol,,,
TGME49_213010,213010,apicoplast,apicoplast,,,
TGME49_215470,215470,60S ribosome,60S ribosome,,,
TGME49_276890,276890,dense granules,ER 1,,,
TGME49_205320,205320,cytosol,cytosol,,,
TGME49_212260,212260,nucleus - chromatin,nucleus - non-chromatin,,,
TGME49_223790,223790,apical 1,apical 1,,,
TGME49_318460,318460,ER 1,ER 1,,,
TGME49_207370,207370,nucleus - chromatin,nucleus - chromatin,,,
TGME49_260310,260310,PM - integral,Golgi,,,
TGME49_202572,202572,ER 1,ER 1,,,
TGME49_309910,309910,ER 1,ER 1,,,
TGME49_260820,260820,apical 1,apical 1,,,
TGME49_212820,212820,cytosol,nucleus - chromatin,,,
TGME49_214270,214270,unknown,cytosol,,,
TGME49_318525,318525,rhoptries 1,rhoptries 1,,,
TGME49_226072,226072,endomembrane vesicles,endomembrane vesicles,,,
TGME49_260320,260320,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_209280,209280,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_245730,245730,PM - peripheral 2,Golgi,,,
TGME49_305850,305850,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_217540,217540,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_214290,214290,cytosol,cytosol,,,
TGME49_284560,284560,60S ribosome,60S ribosome,,,
TGME49_225150,225150,rhoptries 1,rhoptries 1,,,
TGME49_314480,314480,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_232150,232150,nucleus - chromatin,PM - peripheral 2,,,
TGME49_320100,320100,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_246982,246982,ER 1,ER 1,,,
TGME49_228130,228130,apicoplast,apicoplast,,,
TGME49_308000,308000,ER 1,ER 1,,,
TGME49_286750,286750,cytosol,cytosol,,,
TGME49_256060,256060,cytosol,19S proteasome,,,
TGME49_244690,244690,cytosol,cytosol,,,
TGME49_264430,264430,apical 1,apical 1,,,
TGME49_310460,310460,PM - peripheral 2,Golgi,,,
TGME49_262150,262150,nucleus - chromatin,PM - peripheral 2,,,
TGME49_235540,235540,unknown,cytosol,,,
TGME49_258740,258740,unknown,unknown,,,
TGME49_223960,223960,cytosol,cytosol,,,
TGME49_252880,252880,apical 1,apical 1,,,
TGME49_309930,309930,endomembrane vesicles,endomembrane vesicles,,,
TGME49_313100,313100,nucleus - chromatin,nucleus - chromatin,,,
TGME49_248600,248600,mitochondrion - soluble,nucleolus,,,
TGME49_235420,235420,nucleus - chromatin,nucleus - non-chromatin,,,
TGME49_260260,260260,nucleus - non-chromatin,40S ribosome,,,
TGME49_295040,295040,cytosol,cytosol,,,
TGME49_278630,278630,ER 1,ER 1,,,
TGME49_299110,299110,ER 1,ER 1,,,
TGME49_221230,221230,Golgi,Golgi,,,
TGME49_267140,267140,PM - peripheral 1,PM - peripheral 1,,,
TGME49_313690,313690,apicoplast,apicoplast,,,
TGME49_232370,232370,nucleus - chromatin,nucleus - chromatin,,,
TGME49_291680,291680,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_321440,321440,nucleus - chromatin,nucleus - chromatin,,,
TGME49_262070,262070,unknown,nucleus - non-chromatin,,,
TGME49_306960,306960,unknown,cytosol,,,
TGME49_314020,314020,Golgi,Golgi,,,
TGME49_288460,288460,nucleus - chromatin,nucleus - chromatin,,,
TGME49_280700,280700,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_280610,280610,ER 1,ER 1,,,
TGME49_309200,309200,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_310440,310440,cytosol,nucleolus,,,
TGME49_309210,309210,unknown,cytosol,,,
TGME49_270690,270690,nucleus - chromatin,nucleus - chromatin,,,
TGME49_246090,246090,nucleus - chromatin,nucleus - chromatin,,,
TGME49_246540,246540,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_236950,236950,IMC,IMC,,,
TGME49_313640,313640,apicoplast,apicoplast,,,
TGME49_272640,272640,49.161826,6.498314E-11,-5.546606142237,,
TGME49_258470,258470,IMC,IMC,,,
TGME49_262430,262430,apicoplast,apicoplast,,,
TGME49_218590,218590,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_306890,306890,dense granules,dense granules,,,
TGME49_223880,223880,unknown,nucleus - non-chromatin,,,
TGME49_209890,209890,Golgi,PM - peripheral 2,,,
TGME49_267620,267620,IMC,IMC,,,
TGME49_214790,214790,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_253440,253440,unknown,unknown,,,
TGME49_272695,272695,ER 1,ER 1,,,
TGME49_262730,262730,rhoptries 1,rhoptries 1,,,
TGME49_212270,212270,micronemes,micronemes,,,
TGME49_288860,288860,nucleus - non-chromatin,nucleus - chromatin,,,
TGME49_315690,315690,nucleus - chromatin,nucleus - chromatin,,,
TGME49_247000,247000,nucleus - chromatin,PM - peripheral 2,,,
TGME49_233480,233480,PM - peripheral 1,PM - peripheral 1,,,
TGME49_233020,233020,unknown,unknown,,,
TGME49_251770,251770,PM - integral,Golgi,,,
TGME49_216510,216510,unknown,mitochondrion - membranes,,,
TGME49_258580,258580,rhoptries 1,rhoptries 1,,,
TGME49_231350,231350,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_210690,210690,40S ribosome,40S ribosome,,,
TGME49_278890,278890,Golgi,PM - peripheral 2,,,
TGME49_216050,216050,cytosol,cytosol,,,
TGME49_245460,245460,40S ribosome,40S ribosome,,,
TGME49_293360,293360,IMC,IMC,,,
TGME49_261710,261710,micronemes,micronemes,,,
TGME49_301160,301160,PM - peripheral 1,PM - peripheral 1,,,
TGME49_223710,223710,cytosol,cytosol,,,
TGME49_258070,258070,cytosol,nucleus - chromatin,,,
TGME49_214140,214140,nucleus - chromatin,nucleus - chromatin,,,
TGME49_267810,267810,endomembrane vesicles,Golgi,,,
TGME49_254010,254010,endomembrane vesicles,endomembrane vesicles,,,
TGME49_258060,258060,unknown,mitochondrion - membranes,,,
TGME49_243410,243410,ER 1,ER 1,,,
TGME49_240510,240510,dense granules,ER 1,,,
TGME49_225540,225540,cytosol,19S proteasome,,,
TGME49_237220,237220,unknown,unknown,,,
TGME49_239610,239610,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_307570,307570,unknown,unknown,,,
TGME49_209060,209060,PM - peripheral 2,endomembrane vesicles,,,
TGME49_242570,242570,PM - integral,Golgi,,,
TGME49_222050,222050,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_201270,201270,apicoplast,apicoplast,,,
TGME49_319850,319850,unknown,nucleus - non-chromatin,,,
TGME49_289680,289680,PM - integral,Golgi,,,
TGME49_218760,218760,unknown,unknown,,,
TGME49_316330,316330,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_290678,290678,ER 1,ER 1,,,
TGME49_220930,220930,IMC,IMC,,,
TGME49_275860,275860,dense granules,dense granules,,,
TGME49_312090,312090,60S ribosome,60S ribosome,,,
TGME49_260440,260440,cytosol,cytosol,,,
TGME49_319340,319340,dense granules,dense granules,,,
TGME49_243950,243950,unknown,mitochondrion - membranes,,,
TGME49_294360,294360,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_229000,229000,cytosol,cytosol,,,
TGME49_205130,205130,nucleus - chromatin,nucleus - chromatin,,,
TGME49_219140,219140,cytosol,cytosol,,,
TGME49_267690,267690,apicoplast,apicoplast,,,
TGME49_221390,221390,dense granules,PM - peripheral 2,,,
TGME49_267400,267400,60S ribosome,60S ribosome,,,
TGME49_313970,313970,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_264740,264740,PM - integral,Golgi,,,
TGME49_294560,294560,rhoptries 1,rhoptries 1,,,
TGME49_214750,214750,mitochondrion - soluble,mitochondrion - soluble,,,
TGME49_204480,204480,apicoplast,apicoplast,,,
TGME49_260190,260190,micronemes,micronemes,,,
TGME49_260520,260520,dense granules,dense granules,,,
TGME49_248700,248700,IMC,IMC,,,
TGME49_241240,241240,dense granules,dense granules,,,
TGME49_290660,290660,nucleus - non-chromatin,nucleus - non-chromatin,,,
TGME49_243910,243910,cytosol,cytosol,,,
TGME49_258050,258050,nucleus - chromatin,nucleus - chromatin,,,
TGME49_297650,297650,Golgi,Golgi,,,
TGME49_240810,240810,PM - integral,PM - integral,,,
TGME49_272600,272600,nucleus - chromatin,PM - peripheral 2,,,
TGME49_205220,205220,unknown,nucleus - non-chromatin,,,
TGME49_249320,249320,mitochondrion - membranes,mitochondrion - membranes,,,
TGME49_216650,216650,PM - peripheral 2,PM - peripheral 2,,,
TGME49_310320,310320,ER 1,ER 1,,,
TGME49_219590,219590,cytosol,nucleus - chromatin,,,
